WeatherData2
Time[h],GlobalRadiation[W/m2],DiffusRadiation[W/m2],AmbientAirTemperature[C],AmbientAirHumidity[%]
694.00,0.00,0.00,26.10,85.00
695.00,0.00,0.00,25.50,86.00
696.00,0.00,0.00,25.00,86.00
697.00,0.00,0.00,24.40,88.00
698.00,0.00,0.00,23.80,90.00
699.00,0.00,0.00,23.20,92.00
700.00,0.00,0.00,22.70,94.00
701.00,0.00,0.00,22.10,97.00
702.00,0.00,0.00,21.50,98.00
703.00,20.00,20.00,21.80,98.00
704.00,240.00,157.00,24.00,91.00
705.00,326.00,276.00,25.30,87.00
706.00,468.00,373.00,26.70,82.00
707.00,736.00,456.00,28.50,76.00
708.00,564.00,471.00,29.20,73.00
709.00,602.00,484.00,29.80,71.00
710.00,566.00,452.00,30.10,70.00
711.00,581.00,386.00,30.30,70.00
712.00,369.00,303.00,30.00,72.00
713.00,226.00,195.00,29.30,75.00
714.00,87.00,73.00,28.20,80.00
715.00,0.00,0.00,27.90,82.00
716.00,0.00,0.00,27.50,84.00
717.00,0.00,0.00,27.10,86.00
718.00,0.00,0.00,26.80,87.00
719.00,0.00,0.00,26.40,88.00
720.00,0.00,0.00,26.10,89.00
721.00,0.00,0.00,25.90,87.00
722.00,0.00,0.00,25.80,88.00
723.00,0.00,0.00,25.70,89.00
724.00,0.00,0.00,25.60,90.00
725.00,0.00,0.00,25.50,91.00
726.00,0.00,0.00,25.40,95.00
727.00,7.00,7.00,25.50,95.00
728.00,49.00,49.00,26.00,93.00
729.00,62.00,62.00,26.20,92.00
730.00,225.00,221.00,27.20,88.00
731.00,181.00,178.00,27.60,85.00
732.00,308.00,304.00,28.30,82.00
733.00,369.00,357.00,28.90,78.00
734.00,341.00,330.00,29.40,78.00
735.00,356.00,336.00,29.80,77.00
736.00,142.00,142.00,29.60,75.00
737.00,33.00,33.00,29.10,77.00
738.00,20.00,20.00,28.70,79.00
739.00,0.00,0.00,28.20,81.00
740.00,0.00,0.00,27.80,83.00
741.00,0.00,0.00,27.40,84.00
742.00,0.00,0.00,26.90,84.00
743.00,0.00,0.00,26.50,85.00
744.00,0.00,0.00,26.00,85.00
745.00,0.00,0.00,25.30,88.00
746.00,0.00,0.00,24.50,89.00
747.00,0.00,0.00,23.80,92.00
748.00,0.00,0.00,23.00,95.00
749.00,0.00,0.00,22.30,98.00
750.00,0.00,0.00,21.50,100.00
751.00,26.00,26.00,22.10,98.00
752.00,42.00,42.00,22.30,98.00
753.00,236.00,226.00,23.90,92.00
754.00,403.00,366.00,25.60,84.00
755.00,592.00,458.00,27.50,77.00
756.00,700.00,535.00,29.20,70.00
757.00,701.00,485.00,30.50,65.00
758.00,886.00,312.00,31.90,61.00
759.00,786.00,242.00,32.80,58.00
760.00,603.00,141.00,33.10,57.00
761.00,378.00,149.00,32.70,59.00
762.00,65.00,62.00,31.30,63.00
763.00,0.00,0.00,30.50,66.00
764.00,0.00,0.00,29.80,69.00
765.00,0.00,0.00,29.00,71.00
766.00,0.00,0.00,28.30,73.00
767.00,0.00,0.00,27.60,74.00
768.00,0.00,0.00,26.80,75.00
769.00,0.00,0.00,26.00,78.00
770.00,0.00,0.00,25.20,80.00
771.00,0.00,0.00,24.40,83.00
772.00,0.00,0.00,23.60,86.00
773.00,0.00,0.00,22.70,90.00
774.00,0.00,0.00,21.90,93.00
775.00,34.00,34.00,22.60,91.00
776.00,167.00,155.00,24.20,86.00
777.00,395.00,276.00,26.50,77.00
778.00,560.00,367.00,28.60,70.00
779.00,457.00,422.00,29.30,67.00
780.00,517.00,484.00,30.00,64.00
781.00,479.00,444.00,30.40,62.00
782.00,516.00,436.00,30.80,61.00
783.00,638.00,383.00,31.40,59.00
784.00,448.00,296.00,31.40,60.00
785.00,353.00,140.00,31.10,61.00
786.00,111.00,64.00,30.00,65.00
787.00,0.00,0.00,29.20,69.00
788.00,0.00,0.00,28.40,72.00
789.00,0.00,0.00,27.60,74.00
790.00,0.00,0.00,26.80,77.00
791.00,0.00,0.00,26.00,79.00
792.00,0.00,0.00,25.20,81.00
793.00,0.00,0.00,24.70,81.00
794.00,0.00,0.00,24.10,83.00
795.00,0.00,0.00,23.60,85.00
796.00,0.00,0.00,23.10,87.00
797.00,0.00,0.00,22.60,90.00
798.00,0.00,0.00,22.00,94.00
799.00,23.00,23.00,22.50,93.00
800.00,158.00,149.00,24.00,88.00
801.00,211.00,207.00,24.80,85.00
802.00,316.00,302.00,25.80,81.00
803.00,569.00,455.00,27.50,75.00
804.00,592.00,481.00,28.70,70.00
805.00,871.00,393.00,30.40,64.00
806.00,740.00,436.00,31.40,61.00
807.00,441.00,372.00,31.40,61.00
808.00,202.00,199.00,30.60,64.00
809.00,122.00,122.00,29.60,68.00
810.00,61.00,61.00,28.70,72.00
811.00,0.00,0.00,28.20,74.00
812.00,0.00,0.00,27.80,76.00
813.00,0.00,0.00,27.30,78.00
814.00,0.00,0.00,26.90,79.00
815.00,0.00,0.00,26.50,80.00
816.00,0.00,0.00,26.00,81.00
817.00,0.00,0.00,25.60,81.00
818.00,0.00,0.00,25.10,83.00
819.00,0.00,0.00,24.60,85.00
820.00,0.00,0.00,24.10,87.00
821.00,0.00,0.00,23.60,90.00
822.00,0.00,0.00,23.10,94.00
823.00,9.00,9.00,23.20,94.00
824.00,78.00,78.00,24.00,92.00
825.00,99.00,99.00,24.40,91.00
826.00,110.00,110.00,24.60,90.00
827.00,63.00,63.00,24.50,89.00
828.00,337.00,316.00,25.50,85.00
829.00,252.00,247.00,25.90,83.00
830.00,358.00,333.00,26.50,81.00
831.00,123.00,123.00,26.30,82.00
832.00,129.00,129.00,26.20,83.00
833.00,61.00,61.00,25.90,85.00
834.00,6.00,6.00,25.40,88.00
835.00,0.00,0.00,25.20,90.00
836.00,0.00,0.00,25.00,91.00
837.00,0.00,0.00,24.80,92.00
838.00,0.00,0.00,24.60,93.00
839.00,0.00,0.00,24.40,93.00
840.00,0.00,0.00,24.20,93.00
841.00,0.00,0.00,24.10,92.00
842.00,0.00,0.00,23.90,92.00
843.00,0.00,0.00,23.80,93.00
844.00,0.00,0.00,23.70,94.00
845.00,0.00,0.00,23.50,96.00
846.00,0.00,0.00,23.40,99.00
847.00,27.00,27.00,24.10,96.00
848.00,49.00,49.00,24.40,95.00
849.00,141.00,141.00,25.20,91.00
850.00,77.00,77.00,25.30,90.00
851.00,203.00,199.00,25.90,86.00
852.00,341.00,325.00,26.90,81.00
853.00,313.00,309.00,27.50,78.00
854.00,367.00,341.00,28.20,75.00
855.00,445.00,379.00,28.90,72.00
856.00,290.00,275.00,29.10,71.00
857.00,197.00,181.00,29.00,71.00
858.00,89.00,71.00,28.60,73.00
859.00,0.00,0.00,28.00,75.00
860.00,0.00,0.00,27.40,77.00
861.00,0.00,0.00,26.80,79.00
862.00,0.00,0.00,26.20,80.00
863.00,0.00,0.00,25.60,81.00
864.00,0.00,0.00,25.00,81.00
865.00,0.00,0.00,24.30,85.00
866.00,0.00,0.00,23.40,87.00
867.00,0.00,0.00,22.60,89.00
868.00,0.00,0.00,21.70,93.00
869.00,0.00,0.00,20.80,96.00
870.00,0.00,0.00,20.00,97.00
871.00,57.00,50.00,20.80,95.00
872.00,248.00,153.00,22.40,90.00
873.00,551.00,187.00,24.60,82.00
874.00,754.00,210.00,26.50,75.00
875.00,898.00,290.00,28.20,69.00
876.00,974.00,352.00,29.40,64.00
877.00,982.00,359.00,30.30,61.00
878.00,905.00,344.00,30.70,59.00
879.00,728.00,288.00,30.70,60.00
880.00,595.00,167.00,30.30,61.00
881.00,364.00,143.00,29.20,65.00
882.00,92.00,69.00,27.70,71.00
883.00,0.00,0.00,26.90,74.00
884.00,0.00,0.00,26.10,77.00
885.00,0.00,0.00,25.30,80.00
886.00,0.00,0.00,24.50,83.00
887.00,0.00,0.00,23.70,85.00
888.00,0.00,0.00,22.90,87.00
889.00,0.00,0.00,22.90,86.00
890.00,0.00,0.00,22.90,85.00
891.00,0.00,0.00,22.90,85.00
892.00,0.00,0.00,22.90,86.00
893.00,0.00,0.00,22.90,87.00
894.00,0.00,0.00,23.00,88.00
895.00,42.00,42.00,23.90,86.00
896.00,224.00,164.00,25.80,79.00
897.00,378.00,277.00,27.50,73.00
898.00,314.00,300.00,28.00,71.00
899.00,314.00,304.00,28.30,69.00
900.00,309.00,302.00,28.60,68.00
901.00,297.00,290.00,28.70,67.00
902.00,609.00,435.00,29.60,64.00
903.00,408.00,352.00,29.80,63.00
904.00,105.00,105.00,29.10,65.00
905.00,47.00,47.00,27.30,77.00
906.00,44.00,44.00,27.70,71.00
907.00,0.00,0.00,27.10,74.00
908.00,0.00,0.00,26.60,76.00
909.00,0.00,0.00,26.10,78.00
910.00,0.00,0.00,25.60,79.00
911.00,0.00,0.00,25.10,80.00
912.00,0.00,0.00,24.60,81.00
913.00,0.00,0.00,23.90,82.00
914.00,0.00,0.00,23.30,84.00
915.00,0.00,0.00,22.60,86.00
916.00,0.00,0.00,22.00,89.00
917.00,0.00,0.00,21.30,93.00
918.00,0.00,0.00,20.70,96.00
919.00,76.00,52.00,22.30,91.00
920.00,298.00,135.00,24.60,83.00
921.00,233.00,218.00,24.90,81.00
922.00,237.00,235.00,25.10,80.00
923.00,238.00,232.00,25.20,79.00
924.00,521.00,421.00,26.20,74.00
925.00,862.00,406.00,28.00,68.00
926.00,789.00,384.00,29.20,64.00
927.00,670.00,370.00,29.80,62.00
928.00,370.00,296.00,29.50,63.00
929.00,118.00,118.00,28.50,67.00
930.00,34.00,34.00,27.30,71.00
931.00,0.00,0.00,26.80,74.00
932.00,0.00,0.00,26.20,76.00
933.00,0.00,0.00,25.60,78.00
934.00,0.00,0.00,25.00,80.00
935.00,0.00,0.00,24.40,81.00
936.00,0.00,0.00,23.80,82.00
937.00,0.00,0.00,23.30,83.00
938.00,0.00,0.00,22.80,84.00
939.00,0.00,0.00,22.30,86.00
940.00,0.00,0.00,21.80,89.00
941.00,0.00,0.00,21.30,91.00
942.00,0.00,0.00,20.80,94.00
943.00,61.00,46.00,22.10,90.00
944.00,128.00,128.00,22.80,88.00
945.00,239.00,231.00,23.90,84.00
946.00,297.00,287.00,24.70,81.00
947.00,246.00,236.00,25.00,79.00
948.00,857.00,443.00,27.40,71.00
949.00,774.00,488.00,28.90,65.00
950.00,441.00,396.00,29.00,65.00
951.00,420.00,388.00,29.10,65.00
952.00,364.00,295.00,29.00,65.00
953.00,81.00,81.00,28.00,70.00
954.00,14.00,14.00,26.90,74.00
955.00,0.00,0.00,26.50,77.00
956.00,0.00,0.00,26.00,79.00
957.00,0.00,0.00,25.60,81.00
958.00,0.00,0.00,25.10,82.00
959.00,0.00,0.00,24.70,83.00
960.00,0.00,0.00,24.20,84.00
961.00,0.00,0.00,23.80,84.00
962.00,0.00,0.00,23.50,85.00
963.00,0.00,0.00,23.10,86.00
964.00,0.00,0.00,22.70,88.00
965.00,0.00,0.00,22.40,91.00
966.00,0.00,0.00,22.00,94.00
967.00,67.00,44.00,23.20,91.00
968.00,301.00,119.00,25.30,83.00
969.00,470.00,239.00,27.00,77.00
970.00,620.00,349.00,28.50,72.00
971.00,636.00,460.00,29.50,68.00
972.00,464.00,418.00,29.60,67.00
973.00,303.00,296.00,29.10,67.00
974.00,364.00,327.00,29.00,67.00
975.00,20.00,20.00,27.80,71.00
976.00,126.00,126.00,27.10,74.00
977.00,24.00,24.00,26.30,77.00
978.00,71.00,60.00,25.70,80.00
979.00,0.00,0.00,25.40,82.00
980.00,0.00,0.00,25.10,83.00
981.00,0.00,0.00,24.80,84.00
982.00,0.00,0.00,24.50,84.00
983.00,0.00,0.00,24.30,85.00
984.00,0.00,0.00,24.00,85.00
985.00,0.00,0.00,23.50,86.00
986.00,0.00,0.00,23.10,87.00
987.00,0.00,0.00,22.60,88.00
988.00,0.00,0.00,22.20,90.00
989.00,0.00,0.00,21.70,93.00
990.00,0.00,0.00,21.30,95.00
991.00,77.00,56.00,23.00,90.00
992.00,171.00,150.00,24.00,86.00
993.00,282.00,264.00,25.20,82.00
994.00,431.00,364.00,26.60,77.00
995.00,392.00,372.00,27.30,74.00
996.00,557.00,471.00,28.30,69.00
997.00,458.00,415.00,28.80,67.00
998.00,666.00,450.00,29.70,64.00
999.00,544.00,399.00,30.10,63.00
1000.00,455.00,289.00,30.20,63.00
1001.00,120.00,120.00,29.20,67.00
1002.00,69.00,65.00,28.20,70.00
1003.00,0.00,0.00,27.60,73.00
1004.00,0.00,0.00,27.00,76.00
1005.00,0.00,0.00,26.40,78.00
1006.00,0.00,0.00,25.80,79.00
1007.00,0.00,0.00,25.20,80.00
1008.00,0.00,0.00,24.60,82.00
1009.00,0.00,0.00,24.10,83.00
1010.00,0.00,0.00,23.60,84.00
1011.00,0.00,0.00,23.10,86.00
1012.00,0.00,0.00,22.60,88.00
1013.00,0.00,0.00,22.10,91.00
1014.00,0.00,0.00,21.50,94.00
1015.00,72.00,49.00,22.80,90.00
1016.00,311.00,120.00,25.00,83.00
1017.00,487.00,239.00,26.80,78.00
1018.00,445.00,368.00,27.50,75.00
1019.00,421.00,378.00,27.80,74.00
1020.00,924.00,433.00,29.60,68.00
1021.00,662.00,471.00,30.10,66.00
1022.00,258.00,247.00,29.30,69.00
1023.00,123.00,123.00,28.20,73.00
1024.00,131.00,131.00,27.40,76.00
1025.00,63.00,63.00,26.50,81.00
1026.00,58.00,58.00,25.80,85.00
1027.00,0.00,0.00,25.70,86.00
1028.00,0.00,0.00,25.70,88.00
1029.00,0.00,0.00,25.60,88.00
1030.00,0.00,0.00,25.60,89.00
1031.00,0.00,0.00,25.60,88.00
1032.00,0.00,0.00,25.50,88.00
1033.00,0.00,0.00,25.40,86.00
1034.00,0.00,0.00,25.30,86.00
1035.00,0.00,0.00,25.20,87.00
1036.00,0.00,0.00,25.20,89.00
1037.00,0.00,0.00,25.10,90.00
1038.00,0.00,0.00,25.00,94.00
1039.00,17.00,17.00,25.40,94.00
1040.00,89.00,89.00,26.10,91.00
1041.00,99.00,99.00,26.50,89.00
1042.00,151.00,151.00,26.90,87.00
1043.00,308.00,290.00,27.80,82.00
1044.00,413.00,380.00,28.80,78.00
1045.00,242.00,236.00,29.00,76.00
1046.00,170.00,169.00,28.90,76.00
1047.00,77.00,77.00,28.50,76.00
1048.00,106.00,106.00,28.30,77.00
1049.00,73.00,73.00,28.10,79.00
1050.00,16.00,16.00,27.70,81.00
1051.00,0.00,0.00,27.30,82.00
1052.00,0.00,0.00,27.00,84.00
1053.00,0.00,0.00,26.60,85.00
1054.00,0.00,0.00,26.20,85.00
1055.00,0.00,0.00,25.90,85.00
1056.00,0.00,0.00,25.50,85.00
1057.00,0.00,0.00,24.90,88.00
1058.00,0.00,0.00,24.30,89.00
1059.00,0.00,0.00,23.60,91.00
1060.00,0.00,0.00,23.00,94.00
1061.00,0.00,0.00,22.30,97.00
1062.00,0.00,0.00,21.70,99.00
1063.00,14.00,14.00,22.00,98.00
1064.00,110.00,110.00,23.10,95.00
1065.00,138.00,138.00,23.70,93.00
1066.00,63.00,63.00,23.50,93.00
1067.00,21.00,21.00,23.20,93.00
1068.00,256.00,251.00,23.90,90.00
1069.00,337.00,326.00,24.70,86.00
1070.00,304.00,297.00,25.20,84.00
1071.00,299.00,289.00,25.60,83.00
1072.00,189.00,188.00,25.60,83.00
1073.00,147.00,146.00,25.50,84.00
1074.00,72.00,67.00,25.10,87.00
1075.00,0.00,0.00,24.80,89.00
1076.00,0.00,0.00,24.50,91.00
1077.00,0.00,0.00,24.20,92.00
1078.00,0.00,0.00,23.90,92.00
1079.00,0.00,0.00,23.60,93.00
1080.00,0.00,0.00,23.30,93.00
1081.00,0.00,0.00,23.10,93.00
1082.00,0.00,0.00,22.90,93.00
1083.00,0.00,0.00,22.80,94.00
1084.00,0.00,0.00,22.60,95.00
1085.00,0.00,0.00,22.40,96.00
1086.00,0.00,0.00,22.20,98.00
1087.00,14.00,14.00,22.60,98.00
1088.00,80.00,80.00,23.30,96.00
1089.00,183.00,181.00,24.40,93.00
1090.00,86.00,86.00,24.30,93.00
1091.00,97.00,97.00,24.30,92.00
1092.00,165.00,163.00,24.60,91.00
1093.00,348.00,326.00,25.40,87.00
1094.00,194.00,187.00,25.60,87.00
1095.00,409.00,353.00,26.20,84.00
1096.00,215.00,211.00,26.30,85.00
1097.00,115.00,115.00,26.10,87.00
1098.00,37.00,37.00,25.60,90.00
1099.00,0.00,0.00,25.50,92.00
1100.00,0.00,0.00,25.40,93.00
1101.00,0.00,0.00,25.20,94.00
1102.00,0.00,0.00,25.10,94.00
1103.00,0.00,0.00,25.00,94.00
1104.00,0.00,0.00,24.90,94.00
1105.00,0.00,0.00,24.80,92.00
1106.00,0.00,0.00,24.80,92.00
1107.00,0.00,0.00,24.70,93.00
1108.00,0.00,0.00,24.70,94.00
1109.00,0.00,0.00,24.60,95.00
1110.00,0.00,0.00,24.60,98.00
1111.00,17.00,17.00,25.00,97.00
1112.00,53.00,53.00,25.40,96.00
1113.00,165.00,165.00,26.30,92.00
1114.00,266.00,259.00,27.30,88.00
1115.00,206.00,204.00,27.60,86.00
1116.00,239.00,235.00,28.00,83.00
1117.00,249.00,246.00,28.30,81.00
1118.00,340.00,318.00,28.70,79.00
1119.00,149.00,149.00,28.60,79.00
1120.00,43.00,43.00,28.10,81.00
1121.00,114.00,114.00,27.90,82.00
1122.00,6.00,6.00,27.50,84.00
1123.00,0.00,0.00,27.20,86.00
1124.00,0.00,0.00,26.80,87.00
1125.00,0.00,0.00,26.50,88.00
1126.00,0.00,0.00,26.20,89.00
1127.00,0.00,0.00,25.90,89.00
1128.00,0.00,0.00,25.50,89.00
1129.00,0.00,0.00,25.10,90.00
1130.00,0.00,0.00,24.70,91.00
1131.00,0.00,0.00,24.20,93.00
1132.00,0.00,0.00,23.70,95.00
1133.00,0.00,0.00,23.30,97.00
1134.00,0.00,0.00,22.80,98.00
1135.00,14.00,14.00,23.10,98.00
1136.00,97.00,97.00,24.00,95.00
1137.00,241.00,223.00,25.40,90.00
1138.00,553.00,354.00,27.90,81.00
1139.00,518.00,432.00,29.20,76.00
1140.00,641.00,491.00,30.50,71.00
1141.00,340.00,309.00,30.50,71.00
1142.00,477.00,417.00,30.80,69.00
1143.00,245.00,240.00,30.30,71.00
1144.00,275.00,250.00,30.00,72.00
1145.00,320.00,176.00,29.90,74.00
1146.00,111.00,63.00,29.10,77.00
1147.00,0.00,0.00,28.70,80.00
1148.00,0.00,0.00,28.30,82.00
1149.00,0.00,0.00,27.80,83.00
1150.00,0.00,0.00,27.40,85.00
1151.00,0.00,0.00,27.00,86.00
1152.00,0.00,0.00,26.50,86.00
1153.00,0.00,0.00,26.20,86.00
1154.00,0.00,0.00,25.90,87.00
1155.00,0.00,0.00,25.70,88.00
1156.00,0.00,0.00,25.40,90.00
1157.00,0.00,0.00,25.10,92.00
1158.00,0.00,0.00,24.80,95.00
1159.00,5.00,5.00,25.00,94.00
1160.00,9.00,9.00,25.10,94.00
1161.00,8.00,8.00,25.10,94.00
1162.00,104.00,104.00,25.70,90.00
1163.00,139.00,139.00,26.30,87.00
1164.00,106.00,106.00,26.50,85.00
1165.00,134.00,134.00,26.80,83.00
1166.00,229.00,224.00,27.30,82.00
1167.00,264.00,262.00,27.80,80.00
1168.00,233.00,226.00,28.10,79.00
1169.00,201.00,183.00,28.30,79.00
1170.00,41.00,41.00,28.00,78.00
1171.00,0.00,0.00,27.50,82.00
1172.00,0.00,0.00,27.10,81.00
1173.00,0.00,0.00,26.60,83.00
1174.00,0.00,0.00,26.20,83.00
1175.00,0.00,0.00,25.70,84.00
1176.00,0.00,0.00,25.30,84.00
1177.00,0.00,0.00,24.50,87.00
1178.00,0.00,0.00,23.80,89.00
1179.00,0.00,0.00,23.00,91.00
1180.00,0.00,0.00,22.20,94.00
1181.00,0.00,0.00,21.50,98.00
1182.00,0.00,0.00,20.70,99.00
1183.00,18.00,18.00,21.10,98.00
1184.00,136.00,132.00,22.40,94.00
1185.00,383.00,276.00,24.60,85.00
1186.00,564.00,368.00,26.70,77.00
1187.00,753.00,412.00,28.80,69.00
1188.00,837.00,420.00,30.40,63.00
1189.00,837.00,440.00,31.60,59.00
1190.00,797.00,375.00,32.40,56.00
1191.00,683.00,358.00,32.80,55.00
1192.00,424.00,313.00,32.20,57.00
1193.00,269.00,191.00,31.30,60.00
1194.00,119.00,70.00,30.00,64.00
1195.00,0.00,0.00,29.30,67.00
1196.00,0.00,0.00,28.60,70.00
1197.00,0.00,0.00,27.80,72.00
1198.00,0.00,0.00,27.10,73.00
1199.00,0.00,0.00,26.40,75.00
1200.00,0.00,0.00,25.70,76.00
1201.00,0.00,0.00,25.00,78.00
1202.00,0.00,0.00,24.30,80.00
1203.00,0.00,0.00,23.60,82.00
1204.00,0.00,0.00,22.90,85.00
1205.00,0.00,0.00,22.20,88.00
1206.00,0.00,0.00,21.50,91.00
1207.00,42.00,41.00,22.40,89.00
1208.00,271.00,139.00,24.80,81.00
1209.00,483.00,243.00,27.20,74.00
1210.00,498.00,378.00,28.40,70.00
1211.00,602.00,485.00,29.60,67.00
1212.00,715.00,489.00,30.80,63.00
1213.00,610.00,492.00,31.30,61.00
1214.00,718.00,430.00,31.90,60.00
1215.00,685.00,364.00,32.30,59.00
1216.00,428.00,296.00,32.00,61.00
1217.00,135.00,135.00,30.70,66.00
1218.00,80.00,66.00,29.40,72.00
1219.00,0.00,0.00,29.00,74.00
1220.00,0.00,0.00,28.60,77.00
1221.00,0.00,0.00,28.20,79.00
1222.00,0.00,0.00,27.80,80.00
1223.00,0.00,0.00,27.50,82.00
1224.00,0.00,0.00,27.10,83.00
1225.00,0.00,0.00,26.90,80.00
1226.00,0.00,0.00,26.70,81.00
1227.00,0.00,0.00,26.50,83.00
1228.00,0.00,0.00,26.40,84.00
1229.00,0.00,0.00,26.20,87.00
1230.00,0.00,0.00,26.00,92.00
1231.00,27.00,27.00,26.60,91.00
1232.00,98.00,98.00,27.40,88.00
1233.00,225.00,219.00,28.60,84.00
1234.00,239.00,235.00,29.30,82.00
1235.00,157.00,156.00,29.30,81.00
1236.00,210.00,207.00,29.50,79.00
1237.00,281.00,277.00,29.90,78.00
1238.00,320.00,311.00,30.30,76.00
1239.00,247.00,245.00,30.40,76.00
1240.00,142.00,142.00,30.20,77.00
1241.00,109.00,109.00,29.90,79.00
1242.00,28.00,28.00,29.40,82.00
1243.00,0.00,0.00,29.10,84.00
1244.00,0.00,0.00,28.70,86.00
1245.00,0.00,0.00,28.40,87.00
1246.00,0.00,0.00,28.10,88.00
1247.00,0.00,0.00,27.80,89.00
1248.00,0.00,0.00,27.40,89.00
1249.00,0.00,0.00,27.10,89.00
1250.00,0.00,0.00,26.80,90.00
1251.00,0.00,0.00,26.50,91.00
1252.00,0.00,0.00,26.20,93.00
1253.00,0.00,0.00,25.90,95.00
1254.00,0.00,0.00,25.60,98.00
1255.00,30.00,30.00,26.30,96.00
1256.00,101.00,101.00,27.00,94.00
1257.00,94.00,94.00,27.20,93.00
1258.00,449.00,363.00,29.30,85.00
1259.00,597.00,446.00,31.10,78.00
1260.00,320.00,313.00,31.30,76.00
1261.00,255.00,249.00,31.30,76.00
1262.00,245.00,240.00,31.20,76.00
1263.00,178.00,177.00,30.80,77.00
1264.00,192.00,189.00,30.60,78.00
1265.00,172.00,165.00,30.40,79.00
1266.00,39.00,39.00,29.70,82.00
1267.00,0.00,0.00,29.40,84.00
1268.00,0.00,0.00,29.00,86.00
1269.00,0.00,0.00,28.60,87.00
1270.00,0.00,0.00,28.30,88.00
1271.00,0.00,0.00,27.90,89.00
1272.00,0.00,0.00,27.50,89.00
1273.00,0.00,0.00,27.20,90.00
1274.00,0.00,0.00,26.90,90.00
1275.00,0.00,0.00,26.50,91.00
1276.00,0.00,0.00,26.20,93.00
1277.00,0.00,0.00,25.90,95.00
1278.00,0.00,0.00,25.60,97.00
1279.00,15.00,15.00,25.90,96.00
1280.00,109.00,109.00,27.00,92.00
1281.00,99.00,99.00,27.30,91.00
1282.00,63.00,63.00,27.20,91.00
1283.00,27.00,27.00,27.00,90.00
1284.00,323.00,316.00,28.00,85.00
1285.00,329.00,325.00,28.70,82.00
1286.00,416.00,390.00,29.50,78.00
1287.00,335.00,320.00,30.00,77.00
1288.00,134.00,134.00,29.80,78.00
1289.00,105.00,105.00,29.50,79.00
1290.00,37.00,37.00,29.10,82.00
1291.00,0.00,0.00,28.70,83.00
1292.00,0.00,0.00,28.30,85.00
1293.00,0.00,0.00,27.90,86.00
1294.00,0.00,0.00,27.50,87.00
1295.00,0.00,0.00,27.10,88.00
1296.00,0.00,0.00,26.70,88.00
1297.00,0.00,0.00,26.20,89.00
1298.00,0.00,0.00,25.70,90.00
1299.00,0.00,0.00,25.20,92.00
1300.00,0.00,0.00,24.70,94.00
1301.00,0.00,0.00,24.20,97.00
1302.00,0.00,0.00,23.70,99.00
1303.00,12.00,12.00,24.00,99.00
1304.00,200.00,156.00,26.00,91.00
1305.00,288.00,262.00,27.40,87.00
1306.00,275.00,266.00,27.90,84.00
1307.00,451.00,399.00,29.10,80.00
1308.00,740.00,437.00,30.90,73.00
1309.00,380.00,354.00,31.00,72.00
1310.00,349.00,338.00,31.00,72.00
1311.00,353.00,334.00,31.00,72.00
1312.00,396.00,298.00,31.10,72.00
1313.00,100.00,100.00,30.20,76.00
1314.00,37.00,37.00,29.30,80.00
1315.00,0.00,0.00,28.90,82.00
1316.00,0.00,0.00,28.50,84.00
1317.00,0.00,0.00,28.10,86.00
1318.00,0.00,0.00,27.70,87.00
1319.00,0.00,0.00,27.40,88.00
1320.00,0.00,0.00,27.00,88.00
1321.00,0.00,0.00,26.70,88.00
1322.00,0.00,0.00,26.50,88.00
1323.00,0.00,0.00,26.30,89.00
1324.00,0.00,0.00,26.10,91.00
1325.00,0.00,0.00,25.80,93.00
1326.00,0.00,0.00,25.60,95.00
1327.00,12.00,12.00,25.90,95.00
1328.00,130.00,129.00,27.10,91.00
1329.00,168.00,168.00,27.80,88.00
1330.00,179.00,179.00,28.20,86.00
1331.00,306.00,293.00,29.00,82.00
1332.00,246.00,243.00,29.30,80.00
1333.00,230.00,225.00,29.50,78.00
1334.00,156.00,156.00,29.40,78.00
1335.00,40.00,40.00,28.90,80.00
1336.00,157.00,157.00,28.80,80.00
1337.00,122.00,122.00,28.70,81.00
1338.00,52.00,52.00,28.40,83.00
1339.00,0.00,0.00,28.00,85.00
1340.00,0.00,0.00,27.60,87.00
1341.00,0.00,0.00,27.30,88.00
1342.00,0.00,0.00,26.90,88.00
1343.00,0.00,0.00,26.50,89.00
1344.00,0.00,0.00,26.10,89.00
1345.00,0.00,0.00,25.70,90.00
1346.00,0.00,0.00,25.30,91.00
1347.00,0.00,0.00,24.80,93.00
1348.00,0.00,0.00,24.40,95.00
1349.00,0.00,0.00,24.00,97.00
1350.00,0.00,0.00,23.50,99.00
1351.00,45.00,43.00,24.50,96.00
1352.00,217.00,162.00,26.30,90.00
1353.00,235.00,225.00,27.10,87.00
1354.00,243.00,241.00,27.50,86.00
1355.00,349.00,333.00,28.20,83.00
1356.00,284.00,277.00,28.40,81.00
1357.00,557.00,475.00,29.40,78.00
1358.00,437.00,406.00,29.80,76.00
1359.00,319.00,307.00,29.80,76.00
1360.00,191.00,188.00,29.40,78.00
1361.00,66.00,66.00,28.60,82.00
1362.00,103.00,80.00,28.00,85.00
1363.00,0.00,0.00,27.80,87.00
1364.00,0.00,0.00,27.60,89.00
1365.00,0.00,0.00,27.30,90.00
1366.00,0.00,0.00,27.10,91.00
1367.00,0.00,0.00,26.80,91.00
1368.00,0.00,0.00,26.60,91.00
1369.00,0.00,0.00,26.50,90.00
1370.00,0.00,0.00,26.40,90.00
1371.00,0.00,0.00,26.30,91.00
